park_code,species_code,record_status,occurrence,nativeness,abundance,seasonality,conservation_status,is_protected,raptor_sci_fam,is_raptor
WRST,0630,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
WRST,0631,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0648,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
WRST,0650,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0949,Approved,Present,Native,Rare,Breeder,Species of Concern,True,,False
WRST,0288,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
WRST,0128,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0129,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0252,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0894,Approved,Present,Native,Rare,Breeder,Species of Concern,True,,False
WRST,1046,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,1109,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0271,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0272,Approved,Present,Native,Rare,Vagrant,Least Concern,False,,False
WRST,0846,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0849,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
WRST,0504,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
WRST,1009,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0566,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0570,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0571,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
WRST,0573,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
WRST,0576,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
WRST,0581,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0705,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0932,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,1019,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0009,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0088,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0100,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
WRST,0120,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
WRST,0180,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
WRST,0181,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
WRST,0182,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
WRST,0183,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
WRST,0186,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
WRST,0188,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
WRST,0189,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
WRST,0190,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0191,Approved,Present,Native,Common,Resident,Least Concern,False,,False
WRST,0192,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
WRST,0473,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0474,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0596,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0597,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
WRST,0599,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
WRST,0600,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
WRST,0689,Approved,Present,Native,Uncommon,Migratory,Species of Concern,True,,False
WRST,0787,Approved,Present,Native,Rare,Vagrant,Least Concern,False,,False
WRST,0788,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,1072,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,1073,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,1074,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,1075,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,1088,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
WRST,1002,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,1004,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
WRST,1005,Approved,Present,Native,Common,Unknown,Least Concern,False,,False
WRST,1022,Approved,Present,Not Native,Uncommon,Vagrant,Least Concern,False,,False
WRST,0258,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0444,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Falconidae,True
WRST,0453,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Falconidae,True
WRST,0457,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Falconidae,True
WRST,0458,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Falconidae,True
WRST,0124,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
WRST,0443,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0557,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0558,Approved,Present,Native,Uncommon,Unknown,Least Concern,False,,False
WRST,0560,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,1098,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0481,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
WRST,0482,Approved,Not Present (False Report),Native,Unknown,Unknown,Least Concern,False,,False
WRST,0484,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
WRST,0485,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0486,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0500,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
WRST,0469,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
WRST,0877,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
WRST,0427,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0123,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0175,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0178,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
WRST,0842,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0255,Approved,Present,Native,Rare,Breeder,Species of Concern,True,,False
WRST,0292,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0330,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0331,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0345,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0765,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0800,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0544,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0549,Approved,Not Present (False Report),Native,Unknown,Unknown,Least Concern,False,,False
WRST,0638,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
WRST,0641,Approved,Present,Native,Occasional,Breeder,Least Concern,False,,False
WRST,0740,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0743,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0987,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0990,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
WRST,0993,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
WRST,1170,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,1171,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0216,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0217,Approved,Present,Native,Common,Resident,Least Concern,False,,False
WRST,0219,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0468,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
WRST,0591,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
WRST,0594,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0608,Approved,Present,Native,Rare,Breeder,Species of Concern,True,,False
WRST,0613,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0820,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0521,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
WRST,0768,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0929,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
WRST,1050,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
WRST,1052,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0019,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
WRST,0440,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0659,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
WRST,0562,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0076,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0702,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0855,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
WRST,0858,Approved,Present,Native,Unknown,Vagrant,Least Concern,False,,False
WRST,0863,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0864,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0370,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0386,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0390,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0392,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
WRST,0945,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0957,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
WRST,1114,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,1124,Approved,Present,Native,Occasional,Summer,Least Concern,False,,False
WRST,1158,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
WRST,0799,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
WRST,0918,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0922,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
WRST,0965,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,1039,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
WRST,1084,Approved,Present,Native,Uncommon,Unknown,Least Concern,False,,False
WRST,0238,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0243,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0244,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0542,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0668,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0958,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
WRST,1090,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0320,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
WRST,0322,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0412,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0415,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
WRST,0417,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0940,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,1138,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
WRST,0095,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
WRST,0307,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0803,Approved,Present,Native,Occasional,Breeder,Under Review,True,,False
WRST,0806,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0809,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
WRST,0816,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
WRST,0977,Approved,Present,Native,Unknown,Vagrant,Least Concern,False,,False
WRST,0980,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
WRST,0850,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0851,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
WRST,0013,Approved,Present,Native,Common,Breeder,Least Concern,False,Strigidae,True
WRST,0102,Approved,Present,Native,Common,Breeder,Species of Concern,True,Strigidae,True
WRST,0142,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,Strigidae,True
WRST,0143,Approved,Present,Native,Common,Breeder,Least Concern,False,Strigidae,True
WRST,0619,Approved,Present,Native,Unknown,Unknown,Least Concern,False,Strigidae,True
WRST,1027,Approved,Present,Native,Rare,Unknown,Least Concern,False,Strigidae,True
WRST,1045,Approved,Present,Native,Common,Breeder,Least Concern,False,Strigidae,True
WRST,0775,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
WRST,0780,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
YELL,0710,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
YELL,1022,Approved,Present,Not Native,Occasional,Summer,Least Concern,False,,False
YELL,0001,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Accipitridae,True
